"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Schiermonnikoog";88;"Schiermonnikoog";947;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"22-07-2020";"04-08-2020";3;8,9;0;0;0;0
"Simpelveld";965;"Simpelveld";10555;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"22-07-2020";"04-08-2020";2;17,1;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"22-07-2020";"04-08-2020";3;10,3;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"22-07-2020";"04-08-2020";5;5,4;0;0;1;1,1
"Sliedrecht";610;"Sliedrecht";25220;"22-07-2020";"04-08-2020";5;19,8;0;0;0;0
"Sluis";1714;"Sluis";23210;"22-07-2020";"04-08-2020";1;4,3;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"22-07-2020";"04-08-2020";1;1,8;0;0;0;0
"Soest";342;"Soest";46606;"22-07-2020";"04-08-2020";1;2,1;0;0;1;2,1
"Someren";847;"Someren";19368;"22-07-2020";"04-08-2020";2;10,3;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Staphorst";180;"Staphorst";17145;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"22-07-2020";"04-08-2020";2;9,2;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"22-07-2020";"04-08-2020";5;20,5;0;0;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"22-07-2020";"04-08-2020";2;4,5;0;0;0;0
"Stein";971;"Stein";25007;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"22-07-2020";"04-08-2020";11;16,9;1;1,5;1;1,5
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"22-07-2020";"04-08-2020";1;1,1;0;0;0;0
"Terneuzen";715;"Terneuzen";54426;"22-07-2020";"04-08-2020";2;3,7;0;0;0;0
"Terschelling";93;"Terschelling";4888;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Texel";448;"Texel";13575;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"22-07-2020";"04-08-2020";7;18,7;0;0;0;0
"Tholen";716;"Tholen";25757;"22-07-2020";"04-08-2020";6;23,3;0;0;0;0
"Tiel";281;"Tiel";42159;"22-07-2020";"04-08-2020";1;2,4;0;0;0;0
"Tilburg";855;"Tilburg";219789;"22-07-2020";"04-08-2020";50;22,7;1;0,5;1;0,5
"Tubbergen";183;"Tubbergen";21275;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"22-07-2020";"04-08-2020";1;3;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"22-07-2020";"04-08-2020";1;3,1;0;0;0;0
"Uden";856;"Uden";42119;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Uitgeest";450;"Uitgeest";13666;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"22-07-2020";"04-08-2020";6;20,4;0;0;0;0
"Urk";184;"Urk";21031;"22-07-2020";"04-08-2020";1;4,8;1;4,8;0;0
"Utrecht";344;"Utrecht";357597;"22-07-2020";"04-08-2020";136;38;2;0,6;0;0
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"22-07-2020";"04-08-2020";11;22,2;0;0;0;0
"Vaals";981;"Vaals";10105;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31193;"22-07-2020";"04-08-2020";6;19,2;0;0;0;0
"Veendam";47;"Veendam";27384;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"22-07-2020";"04-08-2020";1;1,5;0;0;0;0
"Veere";717;"Veere";21880;"22-07-2020";"04-08-2020";10;45,7;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"22-07-2020";"04-08-2020";8;17,6;0;0;0;0
"Velsen";453;"Velsen";68648;"22-07-2020";"04-08-2020";4;5,8;0;0;0;0
"Venlo";983;"Venlo";101802;"22-07-2020";"04-08-2020";7;6,9;0;0;0;0
"Venray";984;"Venray";43614;"22-07-2020";"04-08-2020";4;9,2;0;0;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"22-07-2020";"04-08-2020";6;10,6;1;1,8;0;0
"Vlaardingen";622;"Vlaardingen";73397;"22-07-2020";"04-08-2020";44;59,9;0;0;0;0
"Vlieland";96;"Vlieland";1155;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"22-07-2020";"04-08-2020";22;49,6;0;0;0;0
"Voerendaal";986;"Voerendaal";12475;"22-07-2020";"04-08-2020";1;8;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"22-07-2020";"04-08-2020";4;15,6;0;0;0;0
"Voorst";285;"Voorst";24552;"22-07-2020";"04-08-2020";1;4,1;0;0;0;0
"Vught";865;"Vught";26558;"22-07-2020";"04-08-2020";2;7,5;1;3,8;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Waalre";866;"Waalre";17456;"22-07-2020";"04-08-2020";3;17,2;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"22-07-2020";"04-08-2020";8;16,4;0;0;0;0
"Waddinxveen";627;"Waddinxveen";29291;"22-07-2020";"04-08-2020";32;109,2;2;6,8;0;0
"Wageningen";289;"Wageningen";39664;"22-07-2020";"04-08-2020";1;2,5;0;0;0;0
"Wassenaar";629;"Wassenaar";26305;"22-07-2020";"04-08-2020";5;19;0;0;0;0
"Waterland";852;"Waterland";17424;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Weert";988;"Weert";50105;"22-07-2020";"04-08-2020";3;6;0;0;0;0
"Weesp";457;"Weesp";19738;"22-07-2020";"04-08-2020";7;35,5;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"22-07-2020";"04-08-2020";2;3,9;0;0;0;0
"West Maas en Waal";668;"West Maas en Waal";19324;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"22-07-2020";"04-08-2020";1;1,6;0;0;0;0
"Westerveld";1701;"Westerveld";19460;"22-07-2020";"04-08-2020";1;5,1;0;0;0;0
"Westervoort";293;"Westervoort";14971;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"22-07-2020";"04-08-2020";1;3,9;0;0;0;0
"Westland";1783;"Westland";110375;"22-07-2020";"04-08-2020";26;23,6;0;0;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"22-07-2020";"04-08-2020";1;3,9;0;0;0;0
"Westvoorne";614;"Westvoorne";14731;"22-07-2020";"04-08-2020";4;27,2;0;0;0;0
"Wierden";189;"Wierden";24446;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Wijchen";296;"Wijchen";41110;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"22-07-2020";"04-08-2020";4;16,4;0;0;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"22-07-2020";"04-08-2020";1;4,2;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"22-07-2020";"04-08-2020";5;22,9;0;0;0;0
"Woerden";632;"Woerden";52299;"22-07-2020";"04-08-2020";8;15,3;0;0;0;0
"Wormerland";880;"Wormerland";16270;"22-07-2020";"04-08-2020";2;12,3;0;0;0;0
"Woudenberg";351;"Woudenberg";13362;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"22-07-2020";"04-08-2020";31;19,8;3;1,9;0;0
"Zaltbommel";297;"Zaltbommel";28881;"22-07-2020";"04-08-2020";4;13,8;1;3,5;0;0
"Zandvoort";473;"Zandvoort";17116;"22-07-2020";"04-08-2020";6;35,1;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"22-07-2020";"04-08-2020";1;4,4;0;0;0;0
"Zeist";355;"Zeist";64905;"22-07-2020";"04-08-2020";5;7,7;0;0;0;0
"Zevenaar";299;"Zevenaar";43750;"22-07-2020";"04-08-2020";4;9,1;1;2,3;0;0
"Zoetermeer";637;"Zoetermeer";125285;"22-07-2020";"04-08-2020";19;15,2;0;0;0;0
"Zoeterwoude";638;"Zoeterwoude";8605;"22-07-2020";"04-08-2020";3;34,9;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"22-07-2020";"04-08-2020";7;16;0;0;0;0
"Zundert";879;"Zundert";21829;"22-07-2020";"04-08-2020";6;27,5;0;0;0;0
"Zutphen";301;"Zutphen";47934;"22-07-2020";"04-08-2020";8;16,7;0;0;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"22-07-2020";"04-08-2020";0;0;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"22-07-2020";"04-08-2020";6;13,4;1;2,2;0;0
"Zwolle";193;"Zwolle";128840;"22-07-2020";"04-08-2020";4;3,1;0;0;0;0
