"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Schiermonnikoog";88;"Schiermonnikoog";947;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"10-06-2020";"23-06-2020";4;11,8;0;0;0;0
"Simpelveld";965;"Simpelveld";10555;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"10-06-2020";"23-06-2020";3;25,7;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"10-06-2020";"23-06-2020";5;17,1;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"10-06-2020";"23-06-2020";3;3,2;0;0;2;2,2
"Sliedrecht";610;"Sliedrecht";25220;"10-06-2020";"23-06-2020";3;11,9;0;0;0;0
"Sluis";1714;"Sluis";23210;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"10-06-2020";"23-06-2020";1;1,8;0;0;0;0
"Soest";342;"Soest";46606;"10-06-2020";"23-06-2020";5;10,7;0;0;0;0
"Someren";847;"Someren";19368;"10-06-2020";"23-06-2020";5;25,8;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"10-06-2020";"23-06-2020";1;3,2;0;0;0;0
"Staphorst";180;"Staphorst";17145;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"10-06-2020";"23-06-2020";1;4,6;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Stein";971;"Stein";25007;"10-06-2020";"23-06-2020";2;8;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"10-06-2020";"23-06-2020";3;4,6;0;0;0;0
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Terneuzen";715;"Terneuzen";54426;"10-06-2020";"23-06-2020";4;7,3;0;0;0;0
"Terschelling";93;"Terschelling";4888;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Texel";448;"Texel";13575;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"10-06-2020";"23-06-2020";7;18,7;1;2,7;0;0
"Tholen";716;"Tholen";25757;"10-06-2020";"23-06-2020";3;11,6;0;0;0;0
"Tiel";281;"Tiel";42159;"10-06-2020";"23-06-2020";3;7,1;0;0;0;0
"Tilburg";855;"Tilburg";219789;"10-06-2020";"23-06-2020";31;14,1;0;0;0;0
"Tubbergen";183;"Tubbergen";21275;"10-06-2020";"23-06-2020";1;4,7;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"10-06-2020";"23-06-2020";2;5,9;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"10-06-2020";"23-06-2020";1;3,1;0;0;0;0
"Uden";856;"Uden";42119;"10-06-2020";"23-06-2020";5;11,9;0;0;0;0
"Uitgeest";450;"Uitgeest";13666;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"10-06-2020";"23-06-2020";2;6,8;0;0;0;0
"Urk";184;"Urk";21031;"10-06-2020";"23-06-2020";2;9,5;0;0;0;0
"Utrecht";344;"Utrecht";357597;"10-06-2020";"23-06-2020";87;24,3;2;0,6;4;1,1
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"10-06-2020";"23-06-2020";5;10,1;0;0;0;0
"Vaals";981;"Vaals";10105;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31193;"10-06-2020";"23-06-2020";3;9,6;0;0;0;0
"Veendam";47;"Veendam";27384;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"10-06-2020";"23-06-2020";13;19,6;0;0;0;0
"Veere";717;"Veere";21880;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"10-06-2020";"23-06-2020";1;2,2;0;0;0;0
"Velsen";453;"Velsen";68648;"10-06-2020";"23-06-2020";1;1,5;0;0;0;0
"Venlo";983;"Venlo";101802;"10-06-2020";"23-06-2020";2;2;0;0;0;0
"Venray";984;"Venray";43614;"10-06-2020";"23-06-2020";10;22,9;0;0;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"10-06-2020";"23-06-2020";1;1,8;0;0;0;0
"Vlaardingen";622;"Vlaardingen";73397;"10-06-2020";"23-06-2020";14;19,1;0;0;0;0
"Vlieland";96;"Vlieland";1155;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"10-06-2020";"23-06-2020";1;2,3;0;0;0;0
"Voerendaal";986;"Voerendaal";12475;"10-06-2020";"23-06-2020";0;0;0;0;1;8
"Voorschoten";626;"Voorschoten";25596;"10-06-2020";"23-06-2020";4;15,6;0;0;0;0
"Voorst";285;"Voorst";24552;"10-06-2020";"23-06-2020";12;48,9;0;0;0;0
"Vught";865;"Vught";26558;"10-06-2020";"23-06-2020";2;7,5;0;0;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"10-06-2020";"23-06-2020";1;2,2;0;0;0;0
"Waalre";866;"Waalre";17456;"10-06-2020";"23-06-2020";1;5,7;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"10-06-2020";"23-06-2020";10;20,6;0;0;3;6,2
"Waddinxveen";627;"Waddinxveen";29291;"10-06-2020";"23-06-2020";3;10,2;0;0;0;0
"Wageningen";289;"Wageningen";39664;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Wassenaar";629;"Wassenaar";26305;"10-06-2020";"23-06-2020";1;3,8;0;0;0;0
"Waterland";852;"Waterland";17424;"10-06-2020";"23-06-2020";2;11,5;0;0;0;0
"Weert";988;"Weert";50105;"10-06-2020";"23-06-2020";6;12;0;0;0;0
"Weesp";457;"Weesp";19738;"10-06-2020";"23-06-2020";1;5,1;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"10-06-2020";"23-06-2020";5;9,8;0;0;1;2
"West Maas en Waal";668;"West Maas en Waal";19324;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"10-06-2020";"23-06-2020";1;1,6;0;0;0;0
"Westerveld";1701;"Westerveld";19460;"10-06-2020";"23-06-2020";1;5,1;0;0;0;0
"Westervoort";293;"Westervoort";14971;"10-06-2020";"23-06-2020";2;13,4;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Westland";1783;"Westland";110375;"10-06-2020";"23-06-2020";8;7,2;0;0;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"10-06-2020";"23-06-2020";1;3,9;0;0;0;0
"Westvoorne";614;"Westvoorne";14731;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Wierden";189;"Wierden";24446;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Wijchen";296;"Wijchen";41110;"10-06-2020";"23-06-2020";4;9,7;1;2,4;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"10-06-2020";"23-06-2020";1;4,2;1;4,2;0;0
"Winterswijk";294;"Winterswijk";28854;"10-06-2020";"23-06-2020";3;10,4;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"10-06-2020";"23-06-2020";2;9,1;0;0;0;0
"Woerden";632;"Woerden";52299;"10-06-2020";"23-06-2020";2;3,8;0;0;0;0
"Wormerland";880;"Wormerland";16270;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Woudenberg";351;"Woudenberg";13362;"10-06-2020";"23-06-2020";1;7,5;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"10-06-2020";"23-06-2020";15;9,6;0;0;0;0
"Zaltbommel";297;"Zaltbommel";28881;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Zandvoort";473;"Zandvoort";17116;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"10-06-2020";"23-06-2020";1;4,4;0;0;0;0
"Zeist";355;"Zeist";64905;"10-06-2020";"23-06-2020";16;24,7;0;0;0;0
"Zevenaar";299;"Zevenaar";43750;"10-06-2020";"23-06-2020";9;20,6;0;0;0;0
"Zoetermeer";637;"Zoetermeer";125285;"10-06-2020";"23-06-2020";32;25,5;0;0;0;0
"Zoeterwoude";638;"Zoeterwoude";8605;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"10-06-2020";"23-06-2020";17;38,7;0;0;0;0
"Zundert";879;"Zundert";21829;"10-06-2020";"23-06-2020";4;18,3;0;0;1;4,6
"Zutphen";301;"Zutphen";47934;"10-06-2020";"23-06-2020";4;8,3;0;0;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"10-06-2020";"23-06-2020";2;8,8;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"10-06-2020";"23-06-2020";2;4,5;0;0;0;0
"Zwolle";193;"Zwolle";128840;"10-06-2020";"23-06-2020";4;3,1;0;0;0;0
