"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Ridderkerk";597;"Ridderkerk";46189;"24-06-2020";"07-07-2020";1;2,2;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"24-06-2020";"07-07-2020";0;0;0;0;1;2,6
"Rijswijk";603;"Rijswijk";54450;"24-06-2020";"07-07-2020";8;14,7;0;0;0;0
"Roerdalen";1669;"Roerdalen";20574;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Roermond";957;"Roermond";58260;"24-06-2020";"07-07-2020";2;3,4;0;0;0;0
"Roosendaal";1674;"Roosendaal";77251;"24-06-2020";"07-07-2020";3;3,9;0;0;0;0
"Rotterdam";599;"Rotterdam";651157;"24-06-2020";"07-07-2020";96;14,7;4;0,6;0;0
"Rozendaal";277;"Rozendaal";1704;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Rucphen";840;"Rucphen";22878;"24-06-2020";"07-07-2020";0;0;0;0;1;4,4
"Schagen";441;"Schagen";46483;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Schiedam";606;"Schiedam";78730;"24-06-2020";"07-07-2020";23;29,2;1;1,3;0;0
"Schiermonnikoog";88;"Schiermonnikoog";947;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"24-06-2020";"07-07-2020";0;0;0;0;1;3
